"True"," - ","0.5057115171650055","1.1507768999999997","2.0999999999999996"
"True"," - ","0.5128378459451428","1.1625476","2.092"
"True"," - ","0.5467436458846884","1.242963068","2.098"
"True"," - ","0.4830648237930982","1.0940085000000006","2.0900000000000003"
"True"," - ","0.4896288386155495","1.1141797999999998","2.1"
"True"," - ","0.602561762248541","1.3685536999999997","2.096"
"True"," - ","0.5300606073753549","1.202164099999999","2.093"
"True"," - ","0.5175482849280332","1.1737864679999992","2.0930000000000004"
"True"," - ","0.5183935994350555","1.17570362","2.093"
"True"," - ","0.556886988893719","1.2636090999999998","2.0940000000000003"
"True"," - ","0.5387378192620714","1.2259302319999992","2.1"
"True"," - ","0.5204270017050745","1.1842628679999994","2.1"
"True"," - ","0.5049373780519961","1.1490153000000003","2.1"
"True"," - ","0.557733005928408","1.2679462000000004","2.0980000000000003"
"True"," - ","0.5987324285011154","1.362451564999998","2.0999999999999996"
