"True"," - ","0.8080147304399786","1.8386859999999978","2.1"
"True"," - ","0.6511672697126425","1.4782421679999975","2.095"
"True"," - ","0.8029239396016796","1.8271015999999982","2.1"
"True"," - ","0.7167005396473832","1.6308950799999993","2.1"
"True"," - ","0.7064741865738544","1.6076244000000002","2.1"
"True"," - ","0.8080147304399786","1.8386859999999978","2.1"
"True"," - ","0.7662186890259987","1.7435766000000015","2.1"
"True"," - ","0.7359227774833811","1.6698517599999967","2.0940000000000003"
"True"," - ","0.7792042398354695","1.7731260000000009","2.1"
"True"," - ","0.7386374839790988","1.6752111999999995","2.093"
"True"," - ","0.6405604783036295","1.4513867999999988","2.091"
"True"," - ","0.7548988417729888","1.7169995999999974","2.099"
"True"," - ","0.8084128302483772","1.8395918999999972","2.1"
"True"," - ","0.7465480936560659","1.6988149799999972","2.1"
"True"," - ","0.7502871381110573","1.7073233999999975","2.1"
